,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды,Расход пресной воды
989,2022-03-26 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25.8,58.9,3.8,3.2,63.2,228.5,0.2,25.5,56.8,3.8,3.2,60,232,0.2,185,65.773,0,35,8.2
990,2022-03-26 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25.2,54.7,3.8,3.2,24.4,234.5,0.2,24.3,57.9,3.8,3.2,61.1,127.4,0.2,203,73.205,0,35,8.2
991,2022-03-26 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,26.6,57.7,3.8,3.2,62.2,141.6,0.2,25.8,55.6,3.8,3.2,59.1,216.5,0.2,104,31.224,0,35,8.2
992,2022-03-26 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18.8,55.8,3.8,3.2,60.3,252.4,0.2,19.2,57.3,3.8,3.2,60.6,126.7,0.2,123,39.182,0,35,8.2
993,2022-03-26 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,19,52,3.8,3.2,59,129,0.2,19,59,3.8,3.2,62,243,0.2,142,47.331,0,35,8.2
994,2022-03-26 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,15,59,3.8,3.2,64,168,0.2,15,58,3.8,3.2,61,129,0.2,160,55.105,0,35,8.2
995,2022-03-26 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23,58,3.8,3.2,62,254,0.2,23,60,3.8,3.2,64,153,0.2,178,62.816,0,35,7.6
996,2022-03-27 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22,56,3.8,3.2,60,131,0.2,22,57,3.8,3.2,60,126,0.2,203,73.205,0,35,8.2
997,2022-03-27 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,17,58,3.8,3.2,61,137,0.2,17,59,3.8,3.2,62,129,0.2,102,30.403,0,35,8.2
998,2022-03-27 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,19,56,3.8,3.2,59,131,0.2,19,57,3.8,3.2,60,230,0.2,122,38.757,0,35,8.2
999,2022-03-27 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,17,58.3,3.8,3.2,62,139.1,0.2,18.5,56.9,3.8,3.2,59.8,125.1,0.2,139,46.037,0,35,8.2
1000,2022-03-27 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,17.4,55.7,3.8,3.2,59.8,251.1,0.2,17.7,59.3,3.8,3.2,62.4,128.6,0.2,157,53.81,0,35,8.2
1001,2022-03-27 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,24.4,58.5,3.8,3.2,62.3,137.1,0.2,24.6,56.6,3.8,3.2,59.2,210.2,0.2,175,61.54,0,35,8.2
1002,2022-03-27 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,24.5,56.6,3.8,3.2,61.3,135.6,0.2,23.5,59.2,3.8,3.2,62.7,132.2,0.2,193,69.112,0,35,8.2
1003,2022-03-27 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,17.5,58.2,3.8,3.2,62.3,251.8,0.2,17.2,56.5,3.8,3.2,59.3,120.7,0.2,89,25.172,0,35,8.2
1004,2022-03-27 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,16.5,56.4,3.8,3.2,60,131.5,0.2,17.7,58.2,3.8,3.2,60.6,123.7,0.2,107,32.462,0,35,8.2
1005,2022-03-27 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,23,60,3.8,3.2,64,173,0.2,23,60,3.8,3.2,63,143,0.2,125,40.033,0,35,8.2
1006,2022-03-27 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,15,58,3.8,3.2,62,140,0.2,15,58,3.8,3.2,58,123,0.2,151,51.219,0,35,8.2
1007,2022-03-27 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,25,60,3.8,3.2,64,153,0.2,25,59,3.8,3.2,61,126,0.2,169,58.975,0,35,7.6
1008,2022-03-28 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,24,56,3.8,3.2,60,247,0.2,24,58,3.8,3.2,61,240,0.2,185,65.773,0,35,8.2
1009,2022-03-28 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,14,56,3.8,3.2,59,181,0.2,14,59,3.8,3.2,61,126,0.2,112,34.542,0,35,8.2
1010,2022-03-28 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22,59,3.8,3.2,64,161,0.2,22,56,3.8,3.2,60,232,0.2,132,43.027,0,35,8.2
1011,2022-03-28 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,21.5,57.5,3.8,3.2,62.2,255.1,0.2,22.2,56,3.8,3.2,59.4,126.9,0.2,151,51.219,0,35,8.2
1012,2022-03-28 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18.2,58.8,3.8,3.2,62.3,140.8,0.2,20.3,57.6,3.8,3.2,61.3,127.1,0.2,171,59.832,0,35,8.2
1013,2022-03-28 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24.3,55.9,3.8,3.2,59.6,134.3,0.2,24.3,56.9,3.8,3.2,59.2,124.1,0.2,76,20.157,0,35,8.2
1014,2022-03-28 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21.9,57,3.8,3.2,61.6,136.7,0.2,22.1,56.9,3.8,3.2,60.8,125,0.2,98,28.774,0,35,8.2
1015,2022-03-28 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21.7,55.5,3.8,3.2,59.2,130.8,0.2,22.4,60,3.8,3.2,62.6,133,0.2,122,38.757,0,35,8.2
1016,2022-03-28 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23.6,56.9,3.8,3.2,61.2,137.5,0.2,22.8,55.9,3.8,3.2,59.1,218.8,0.2,144,48.194,0,35,8.2
1017,2022-03-28 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,22,56,3.8,3.2,60,251,0.2,22,59,3.8,3.2,61,127,0.2,160,55.105,0,35,8.2
1018,2022-03-28 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,20,57,3.8,3.2,61,135,0.2,20,59,3.8,3.2,62,134,0.2,186,66.193,0,35,8.2
1019,2022-03-28 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,24,59,3.8,3.2,63,258,0.2,24,56,3.8,3.2,59,189,0.2,203,73.205,0,35,8.2
1020,2022-03-29 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,40,8,26,56,3.8,3.2,60,254,0.2,26,57,3.8,3.2,59,198,0.2,94,27.161,0,35,8.2
1021,2022-03-29 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21,55,3.8,3.2,60,137,0.2,21,55,3.8,3.2,59,127,0.2,130,42.169,0,35,8.2
1022,2022-03-29 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25,57,3.8,3.2,62,256,0.2,25,58,3.8,3.2,61,129,0.2,154,52.515,0,35,8.2
1023,2022-03-29 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,15,56,3.8,3.2,60,132,0.2,15,59,3.8,3.2,62,132,0.2,176,61.966,0,35,8.2
1024,2022-03-29 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,14.2,57.9,3.8,3.2,61.8,138,0.2,14.3,59.6,3.8,3.2,62.3,135.9,0.2,198,71.171,0,35,8.2
1025,2022-03-29 10:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,40,8,23.2,56.7,3.8,3.2,61.4,251.9,0.2,22.2,59.6,3.8,3.2,62.9,146.3,0.2,220,79.902,0,35,8.2
1026,2022-03-29 12:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,40,8,13.4,55.6,3.8,3.2,59.7,129.4,0.2,14.1,60.1,3.8,3.2,63.4,155.8,0.2,104,31.224,0,35,8.2
1027,2022-03-29 14:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,40,8,14.4,58.1,3.8,3.2,61.7,135.9,0.2,15.8,58.5,3.8,3.2,61.3,236,0.2,126,40.459,0,35,8.2
1028,2022-03-29 16:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,41,8,25.2,54.5,3.8,3.2,58.9,199.1,0.2,25,57.6,3.8,3.2,60.7,123.3,0.2,143,47.763,0,35,8.2
1029,2022-03-29 18:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,41,8,20.9,59.1,3.8,3.2,63,146.3,0.2,20.6,59.7,3.8,3.2,63,242.4,0.2,159,54.673,0,35,8.2
1030,2022-03-29 20:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,40,8,26,55,3.8,3.2,59,230,0.2,26,56,3.8,3.2,59,123,0.2,182,64.51,0,35,8.2
1031,2022-03-29 22:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,40,8,25,57,3.8,3.2,62,137,0.2,25,57,3.8,3.2,61,125,0.2,204,73.609,0,35,9.2
1032,2022-03-30 00:00:00,5.5,14,5,13,65,3,57,53,73,0.8,53,53,40,8,23,59,3.8,3.2,63,186,0.2,23,56,3.8,3.2,59,125,0.2,226,82.167,0,35,8.2
1033,2022-03-30 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,15,56,3.8,3.2,60,136,0.2,15,58,3.8,3.2,61,128,0.2,104,31.224,0,35,8.2
1034,2022-03-30 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25,59,3.8,3.2,64,181,0.2,25,60,3.8,3.2,63,231,0.2,129,41.741,0,35,8.2
1035,2022-03-30 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21,56,3.8,3.2,57,135,0.2,21,58,3.8,3.2,61,126,0.2,147,49.49,0,35,8.2
1036,2022-03-30 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25.6,58.9,3.8,3.2,62.9,245,0.2,24.2,60.9,3.8,3.2,63.4,147.4,0.2,167,58.117,0,35,8.2
1037,2022-03-30 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21.5,56.7,3.8,3.2,60.6,134.1,0.2,21.9,56.7,3.8,3.2,59.6,122.9,0.2,188,67.031,0,35,8.2
1038,2022-03-30 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23.7,59.9,3.8,3.2,63.7,156.6,0.2,24.2,58.6,3.8,3.2,61.4,123.9,0.2,209,75.611,0,35,8.2
1039,2022-03-30 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24.1,56.3,3.8,3.2,60.4,131.6,0.2,23.5,56.2,3.8,3.2,59.6,225.9,0.2,97,28.369,0,35,8.2
1040,2022-03-30 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18.4,57.5,3.8,3.2,61.2,249.3,0.2,20.2,58.3,3.8,3.2,60.6,123.6,0.2,118,37.064,0,35,8.2
1041,2022-03-30 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24.3,57,3.8,3.2,60.8,136.9,0.2,23.5,59.8,3.8,3.2,62.7,133.7,0.2,144,48.194,0,35,8.2
1042,2022-03-30 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22,58,3.8,3.2,63,154,0.2,22,57,3.8,3.2,60,237,0.2,169,58.975,0,35,8.2
1043,2022-03-30 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,27,55,3.8,3.2,601,246,0.2,27,56,3.8,3.2,60,126,0.2,190,67.866,0,35,7.8
1044,2022-03-31 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23,60,3.8,3.2,64,167,0.2,23,58,3.8,3.2,61,239,0.2,209,75.611,0,35,8.2
1045,2022-03-31 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23,56,3.8,3.2,60,138,0.2,23,58,3.8,3.2,61,128,0.2,107,32.462,0,35,8.2
1046,2022-03-31 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,28,57,3.8,3.2,61,141,0.2,28,58,3.8,3.2,61,130,0.2,122,38.757,0,35,8.2
1047,2022-03-31 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18,56,3.8,3.2,59,137,0.2,18,57,3.8,3.2,59,125,0.2,143,47.763,0,35,8.2
1048,2022-03-31 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,17.9,58.9,3.8,3.2,62.5,146.6,0.2,18.1,58.5,3.8,3.2,61.5,128.6,0.2,160,55.105,0,35,8.2
1049,2022-03-31 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22.1,57.2,3.8,3.2,60.9,250.6,0.2,23.4,60.1,3.8,3.2,62.8,137.9,0.2,177,62.391,0,35,8.2
1050,2022-03-31 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,26.7,57,3.8,3.2,61.3,138.8,0.2,25.5,56.2,3.8,3.2,59.3,123.9,0.2,201,72.394,0,35,8.2
1051,2022-03-31 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25.5,56.9,3.8,3.2,61.6,251.5,0.2,25.2,58.4,3.8,3.2,61.6,129.5,0.2,104,31.224,0,35,8.2
1052,2022-03-31 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,17,57.4,3.8,3.2,61.5,141.6,0.2,17.9,56.2,3.8,3.2,59.1,124.9,0.2,125,40.033,0,35,8.2
1053,2022-03-31 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22.5,58.3,3.8,3.2,63.3,224.7,0.2,20.6,58.4,3.8,3.2,61.4,128.1,0.2,145,48.626,0,35,8.2
1054,2022-03-31 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22,55,3.8,3.2,59,137,0.2,22,60,3.8,3.2,63,192,0.2,98,28.774,0,35,8.2
1055,2022-03-31 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,16,56,3.8,3.2,62,126,0.2,16,56,3.8,3.2,60,127,0.2,120,37.909,0,35,8.1
1056,2022-04-01 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,15,59,3.8,3.2,64,161,0.2,16,59,3.8,3.2,62,134,0.2,141,46.899,0,35,8.2
1057,2022-04-01 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23,55,3.8,3.2,60,137,0.2,23,55,3.8,3.2,59,125,0.2,159,54.673,0,35,8.2
1058,2022-04-01 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24,58,3.8,3.2,62,253,0.2,24,59,3.8,3.2,62,131,0.2,176,61.966,0,35,8.2
1059,2022-04-01 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18,57,3.8,3.2,61,139,0.2,18,56,3.8,3.2,59,125,0.2,204,73.609,0,35,8.2
1060,2022-04-01 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,27.8,58,3.8,3.2,62.7,146.3,0.2,26.3,57.7,3.8,3.2,61.1,126.1,0.2,107,32.462,0,35,8.2
1061,2022-04-01 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,19.8,54.2,3.8,3.2,58.7,228.1,0.2,20.2,58.7,3.8,3.2,62.6,241.8,0.2,125,40.033,0,35,8.2
1062,2022-04-01 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,26.6,57.8,3.8,3.2,62.7,250,0.2,25.5,57.8,3.8,3.2,61.4,126.7,0.2,143,47.763,0,35,8.2
1063,2022-04-01 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,15.8,56.3,3.8,3.2,60.5,138.3,0.2,17.6,56.3,3.8,3.2,59.5,124.2,0.2,162,55.967,0,35,8.2
1064,2022-04-01 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18.2,57.7,3.8,3.2,62.1,139.9,0.2,19.2,57.8,3.8,3.2,61.1,124.3,0.2,180,63.664,0,35,8.2
1065,2022-04-01 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,20.2,57,3.8,3.2,61,139.6,0.2,20.4,56.3,3.8,3.2,59,175.8,0.2,201,72.394,0,35,8.2
1066,2022-04-01 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25,59,3.8,3.2,64,196,0.2,25,58,3.8,3.2,61,127,0.2,86,23.993,0,35,8.2
1067,2022-04-01 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24,56,3.8,3.2,60,136,0.2,24,59,3.8,3.2,63,243,0.2,106,32.049,0,35,8
1068,2022-04-02 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,19,57,3.8,3.2,61,124,0.2,19,57,3.8,3.2,60,126,0.2,125,40.033,0,35,8.2
1069,2022-04-02 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23,55,3.8,3.2,59,227,0.2,23,56,3.8,3.2,59,215,0.2,144,48.194,0,35,8.2
1070,2022-04-02 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18,59,3.8,3.2,63,143,0.2,18,58,3.8,3.2,61,125,0.2,167,58.117,0,35,8.2
1071,2022-04-02 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,17,55,3.8,3.2,59,224,0.2,17,56,3.8,3.2,61,236,0.2,185,65.773,0,35,8.2
1072,2022-04-02 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18.9,55.1,3.8,3.2,59.7,109.3,0.2,20.3,57.3,3.8,3.2,60.7,125.7,0.2,114,35.38,0,35,8.2
1073,2022-04-02 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24.8,59.2,3.8,3.2,63.7,163.4,0.2,24.5,56,3.8,3.2,59.1,123.8,0.2,109,33.292,0,35,8.2
1074,2022-04-02 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,16.6,57,3.8,3.2,60.8,145,0.2,17.9,59.8,3.8,3.2,62.6,129,0.2,132,43.027,0,35,8.2
1075,2022-04-02 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24.6,58.7,3.8,3.2,63.1,231.4,0.2,24.5,56.9,3.8,3.2,60,125.1,0.2,150,50.786,0,35,8.2
1076,2022-04-02 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,19.6,55.7,3.8,3.2,60.3,242.3,0.2,19.9,59.3,3.8,3.2,62.4,128,0.2,169,58.975,0,35,8.2
1077,2022-04-02 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25.2,57.7,3.8,3.2,61.7,250,0.2,24.3,57.1,3.8,3.2,59.9,124.8,0.2,188,67.031,0,35,8.2
1078,2022-04-02 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,16,56,3.8,3.2,60,136,0.2,16,59,3.8,3.2,62,128,0.2,209,75.611,0,35,8.2
1079,2022-04-02 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,19,55,3.8,3.2,60,242,0.2,19,56,3.8,3.2,60,225,0.2,90,25.567,0,35,7.6
1080,2022-04-03 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,18,57,3.8,3.2,61,140,0.2,18,58,3.8,3.2,61,127,0.2,109,33.292,0,35,8.2
1081,2022-04-03 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22,57,3.8,3.2,60,245,0.2,22,58,3.8,3.2,61,235,0.2,128,41.314,0,35,8.2
1082,2022-04-03 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,28,59,3.8,3.2,64,162,0.2,28,59,3.8,3.2,62,133,0.2,149,50.354,0,35,8.2
1083,2022-04-03 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21,56,3.8,3.2,61,138,0.2,21,57,3.8,3.2,60,125,0.2,167,58.117,0,35,8.2
1084,2022-04-03 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,15.9,57.6,3.8,3.2,61.9,249.2,0.2,17.4,55.6,3.8,3.2,59,124,0.2,185,65.773,0,35,8.2
1085,2022-04-03 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24,58.9,3.8,3.2,62.9,147.6,0.2,24.9,60.2,3.8,3.2,62.8,132.7,0.2,97,28.369,0,35,8.2
1086,2022-04-03 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21,57.1,3.8,3.2,60.8,136.7,0.2,22.1,57.9,3.8,3.2,60.8,123.8,0.2,116,36.22,0,35,8.2
1087,2022-04-03 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,17.8,57.9,3.8,3.2,61.7,162,0.2,19.1,23.7,3.8,3.2,59.3,136,0.2,136,44.745,0,35,8.2
1088,2022-04-03 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,13.6,59.1,3.8,3.2,63.1,144.6,0.2,14.4,59.9,3.8,3.2,63.1,135.2,0.2,158,54.242,0,35,8.2
1089,2022-04-03 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,17,56.6,3.8,3.2,60.9,134.6,0.2,18.7,57.6,3.8,3.2,60.9,122.1,0.2,176,61.966,0,35,8.2
1090,2022-04-03 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25,56,3.8,3.2,61,247,0.2,25,57,3.8,3.2,62,243,0.2,198,71.171,0,35,8.2
1091,2022-04-03 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,20,58,3.8,3.2,63,147,0.2,20,57,3.8,3.2,62,128,0.2,217,78.748,0,35,7.1
1092,2022-04-04 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,25,55,3.8,3.2,60,243,0.2,25,55,3.8,3.2,59,125,0.2,99,29.18,0,35,8.2
1093,2022-04-04 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,20,58,3.8,3.2,62,142,0.2,20,58,3.8,3.2,61,127,0.2,118,37.064,0,35,8.2
1094,2022-04-04 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23,55,3.8,3.2,60,136,0.2,23,55,3.8,3.2,60,124,0.2,136,44.745,0,35,8.2
1095,2022-04-04 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,20,59.7,3.8,3.2,63.8,151.5,0.2,17.1,59.4,3.8,3.2,62.3,127.8,0.2,154,52.515,0,35,8.2
1096,2022-04-04 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,13.6,58.5,3.8,3.2,62.6,141,0.2,14.4,57.2,3.8,3.2,60.2,142,0.2,172,60.26,0,35,8.2
1097,2022-04-04 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,20.5,53.9,3.8,3.2,58.8,230.9,0.2,20.2,59.5,3.8,3.2,63.3,143.1,0.2,98,28.774,0,35,8.2
1098,2022-04-04 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,16,60.1,3.8,3.2,63.9,165.8,0.2,17.5,58.4,3.8,3.2,61.2,124.6,0.2,117,36.642,0,35,8.2
1099,2022-04-04 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,16.2,56,3.8,3.2,60.2,136,0.2,17.9,56,3.8,3.2,59.3,122.5,0.2,136,44.745,0,35,8.2
1100,2022-04-04 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,26.4,53.9,3.8,3.2,58.9,233.7,0.2,24.8,59.2,3.8,3.2,62.8,132.7,0.2,154,52.515,0,35,8.2
1101,2022-04-04 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,13.6,60.1,3.8,3.2,63.8,134.8,0.2,14.5,57,3.8,3.2,59.6,235.6,0.2,173,60.687,0,35,8.2
1102,2022-04-04 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22,57,3.8,3.2,62,251,0.2,22,56,3.8,3.2,60,121,0.2,192,68.697,0,35,8.2
1103,2022-04-04 22:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,17,57,3.8,3.2,61,136,0.2,17,59,3.8,3.2,62,130,0.2,99,29.18,0,35,6.1
1104,2022-04-05 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23,58,3.8,3.2,62,251,0.2,23,57,3.8,3.2,23,222,0.2,118,37.064,0,35,8.2
1105,2022-04-05 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,22,56,3.8,3.2,60,133,0.2,22,57,3.8,3.2,61,122,0.2,136,44.745,0,35,8.2
1106,2022-04-05 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,24,59,3.8,3.2,63,144,0.2,24,60,3.8,3.2,62,129,0.2,158,54.242,0,35,8.2
1107,2022-04-05 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,26,58,3.8,3.2,63,159,0.2,26,56,3.8,3.2,60,123,0.2,181,64.087,0,35,8.2
1108,2022-04-05 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,21,56.7,3.8,3.2,60.8,134.9,0.2,20.5,56.7,3.8,3.2,59.6,121.4,0.2,201,72.394,0,35,8.2
1109,2022-04-05 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,13.7,58.5,3.8,3.2,62.3,252.5,0.2,14.9,58.7,3.8,3.2,61.6,124.6,0.2,101,29.994,0,35,8.2
1110,2022-04-05 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,23.3,54.7,3.8,3.2,59.4,133.7,0.2,22.7,58.6,3.8,3.2,62.1,240.9,0.2,119,37.486,0,35,8.2
1111,2022-04-05 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,16.4,57.8,3.8,3.2,61.8,138.4,0.2,17.8,56.7,3.8,3.2,59.4,120.5,0.2,139,46.037,0,35,8.2
